Timestamp,ChW_Pump_Flow,CndW_Pump_Flow,ChW_In_Temp,ChW_Out_Temp,CndW_In_Temp,CndW_Out_Temp,COP,Total_Power
66.21666666666667,221.45740904000002,189.6806506,10.180464366955638,5.5409479547586855,37.85188341072198,31.48367651483668,5.627200796511239,973455.667599348
66.23333333333333,221.45740904000002,189.6806506,10.167873986126777,5.52837430008203,37.870112487329706,31.486549117701657,5.625329715314086,973710.5704300547
66.25,221.45740904000002,189.6806506,10.155799614443296,5.599999999999999,37.873454519383195,31.48623982721619,5.664287969165648,954734.2049595717
66.26666666666667,221.45740904000002,189.6806506,10.146262304669737,5.600000000000001,37.86409117917868,31.483220568131845,5.665979656936712,952950.4296397984
66.28333333333333,221.45740904000002,189.6806506,10.14185348715472,5.8,37.82698002593951,31.474262007561528,5.739248950664721,910387.9050529252
66.3,221.45740904000002,189.6806506,10.145580273522363,5.799999999999998,37.77059723539838,31.46116783485411,5.738703326002379,911054.250121401
66.31666666666666,221.45740904000002,189.6806506,10.156249782065506,5.8,37.72603980665581,31.45060431295948,5.737132259791493,912968.9248170106
66.33333333333333,221.45740904000002,189.6806506,10.16795155004782,5.6,37.71966379537479,31.448212401500555,5.662120168627989,957002.8213813811
66.35,221.45740904000002,189.6806506,10.17485955579417,5.6,37.74203336607451,31.451978983418222,5.660881729776772,958298.9059741963
66.36666666666667,221.45740904000002,189.6806506,10.176297605580949,5.6,37.760749809143896,31.454957289331666,5.660623365167069,958569.4851072198
66.38333333333333,221.45740904000002,189.6806506,10.173078363791678,5.533571763815383,37.78481709391988,31.459081118853753,5.626102974757276,973601.7607943274
66.4,221.45740904000002,189.6806506,10.165422862856667,5.525926433082166,37.81267488961918,31.46402080616168,5.624965615286485,973757.4900767606
66.41666666666667,221.45740904000002,189.6806506,10.156168525576328,5.6,37.82363752334048,31.465342706443558,5.664222361470325,954801.0232901704
66.43333333333334,221.45740904000002,189.6806506,10.15077309437735,5.800000000000001,37.7931469973858,31.457785071752713,5.737940351619962,911987.7434433362
66.45,221.45740904000002,189.6806506,10.154644861335772,5.900000000000002,37.728293695846254,31.442858827794016,5.770459006820039,892557.802201369
66.46666666666667,221.45740904000002,189.6806506,10.168545824168625,5.8999999999999995,37.671583042629244,32.195425150984406,5.768629144969986,892806.5399080943
66.48333333333333,221.45740904000002,189.6806506,10.187605075903726,5.8,37.65467765855421,31.424998510679863,5.732439200378298,918613.8014991517
66.5,221.45740904000002,189.6806506,10.206419817010238,5.800000000000001,37.66045239419136,31.425205849146067,5.729569602239949,922014.2300488749
66.51666666666667,221.45740904000002,189.6806506,10.220422078040027,5.6,37.69238698665489,31.431026301408824,5.652604674824144,966867.3400104033
66.53333333333333,221.45740904000002,189.6806506,10.225997426254818,5.6,37.74309612465782,31.440872339878563,5.651579089731161,967921.7724373419
66.55,221.45740904000002,189.6806506,10.223977511425685,5.6000000000000005,37.78201903699184,31.448180505373863,5.651950969423543,967542.2101589898
66.56666666666666,221.45740904000002,189.6806506,10.217452464640457,5.6,37.810549164335505,31.453259357092165,5.653149815842769,966312.4510300475
66.58333333333333,221.45740904000002,189.6806506,10.208508080049853,5.6,37.830275119755576,31.456451126029688,5.654787034876712,964627.5282773642
66.6,221.45740904000002,189.6806506,10.201148954436102,5.8,37.815296585152176,31.452207944218966,5.7303775034545295,921067.709563733
66.61666666666667,221.45740904000002,189.6806506,10.201238661569239,5.9,37.76141434304055,31.43962225687074,5.764229167738034,900793.1179953611
66.63333333333333,221.45740904000002,189.6806506,10.210448085738234,5.9,37.704741699107466,31.426425462144547,5.762965670340989,902424.0105030512
66.65,221.45740904000002,189.6806506,10.225812194765824,5.9,37.6676349255388,32.18447619929816,5.760834632308458,902951.7547755876
66.66666666666667,221.45740904000002,189.6806506,10.244130998853368,5.8999999999999995,37.65962716099301,32.18123101999683,5.758256410210895,906212.837234695
66.68333333333334,221.45740904000002,189.6806506,10.262020998644877,5.800000000000001,37.69229078169976,32.189922247234236,5.720861864439012,929912.3266838297
66.7,221.45740904000002,189.6806506,10.27635901077427,5.8000000000000025,37.74574972130237,31.431072388532677,5.718562643232545,934730.1216819984
66.71666666666667,221.45740904000002,189.6806506,10.284109814996283,5.6,37.814863693680955,31.444935411400966,5.640729268504422,978936.4535262152
66.73333333333333,221.45740904000002,189.6806506,10.282664608214068,5.6,37.88791818674202,31.459558989971686,5.64100257192276,978664.8562874572
66.75,221.45740904000002,189.6806506,10.273497300791544,5.6,37.938278749279576,31.469306673139947,5.642732109208031,976924.9456368451
66.76666666666667,221.45740904000002,189.6806506,10.262721666324348,5.800000000000001,37.942863669757784,31.46925131190863,5.720750010210315,932251.1278402801
66.78333333333333,221.45740904000002,189.6806506,10.257625828000815,5.900000000000001,37.899926628280404,31.459012590052613,5.75633148046784,910831.0474213363
66.8,221.45740904000002,189.6806506,10.263450763487288,6.099999999999998,37.82054986643803,31.44095740518258,5.818364340813728,872364.3504030696
66.81666666666666,221.45740904000002,189.6806506,10.278884031629762,5.9,37.75665397637188,31.42612206299085,5.7532557002438525,914625.8693397992
66.83333333333333,221.45740904000002,189.6806506,10.296748727766776,5.900000000000002,37.7382105993777,32.19534048494254,5.750630412734454,915627.5400519735
66.85,221.45740904000002,189.6806506,10.312980118515538,5.899999999999999,37.74383722782388,32.196092851818634,5.748213580488096,918543.9085718556
66.86666666666667,221.45740904000002,189.6806506,10.32742450980672,5.8999999999999995,37.76463034673953,31.424707348398954,5.74603791057767,923345.0390032257
66.88333333333333,221.45740904000002,189.6806506,10.340076664173978,5.9,37.78157281588895,31.427377680758337,5.7441131501115406,925627.3517977684
66.9,221.45740904000002,189.6806506,10.351017403156028,5.9,37.78935102772111,31.428002703443596,5.742434565323261,927603.6356228694
66.91666666666667,221.45740904000002,189.6806506,10.360380054685933,5.9,37.79097134103165,31.427305833546505,5.740987750892971,929296.8507900535
66.93333333333334,221.45740904000002,189.6806506,10.368322824728926,5.9,37.78854638698303,31.425739237679235,5.739752938868053,930734.7022422532
66.95,221.45740904000002,189.6806506,10.375010325871202,5.9,37.78355207326973,31.423621489265138,5.738708028207675,931946.3268551612
66.96666666666667,221.45740904000002,189.6806506,10.383223091084066,6.1000000000000005,37.757013826648155,31.416869389478524,5.804328906293541,893098.3380692228
