sch_mf_chwp_handle,sch_mf_cwp_handle,sch_tchw_handle,sch_tcw_handle
1,0.8,5.6,30.6
1,0.8,5.8,30.6
1,0.8,5.6,30.7
1,0.8,5.4,30.6
1,0.8,5.3,30.7
1,0.8,5.3,30.7
1,0.8,5.1,30.7
1,0.8,5.3,30.7
1,0.8,5.3,30.7
1,0.8,5.3,30.7
1,0.8,5.3,30.6
1,0.8,5.4,30.6
1,0.8,5.6,30.6
1,0.8,5.6,30.7
1,0.8,5.6,30.7
1,0.8,5.6,30.7
1,0.8,5.4,30.6
1,0.8,5.3,30.6
1,0.8,5.3,30.7
1,0.8,5.3,30.7
1,0.8,5.3,30.6
1,0.8,5.4,30.6
1,0.8,5.4,30.6
1,0.8,5.6,30.6
1,0.8,5.8,30.6
1,0.8,5.6,30.7
1,0.8,5.4,30.7
1,0.8,5.3,30.7
1,0.8,5.1,30.6
1,0.8,5.1,30.6
1,0.8,5.4,30.6
1,0.8,5.6,30.4
1,0.8,5.8,30.4
1,0.8,5.8,30.4
1,0.8,5.9,30.4
1,0.8,5.8,30.4
1,0.8,5.8,30.4
1,0.8,5.6,30.4
1,0.8,5.6,30.4
1,0.8,5.4,30.4
1,0.8,5.4,30.4
1,0.8,5.4,30.4
1,0.8,5.6,30.4
1,0.8,5.6,30.4
1,0.8,5.6,30.4
1,0.8,5.8,30.4
1,0.8,5.8,30.4
1,0.8,5.6,30.4
1,0.8,5.6,30.4
1,0.8,5.4,30.4
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.3,30.3
1,0.8,5.3,30.3
1,0.8,5.4,30.3
1,0.8,5.6,30.3
1,0.8,5.6,30.3
1,0.8,5.6,30.3
1,0.8,5.6,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.3,30.3
1,0.8,5.3,30.3
1,0.8,5.3,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.6,30.3
1,0.8,5.6,30.4
1,0.8,5.6,30.4
1,0.8,5.6,30.4
1,0.8,5.3,30.6
1,0.8,5.1,30.7
1,0.8,5.3,30.6
1,0.8,5.4,30.4
1,0.8,5.6,30.3
1,0.8,5.8,30.3
1,0.8,5.8,30.3
1,0.8,5.9,30.3
1,0.8,5.9,30.3
1,0.8,5.8,30.3
1,0.8,5.8,30.4
1,0.8,5.6,30.4
1,0.8,5.4,30.4
1,0.8,5.4,30.4
1,0.8,5.4,30.4
1,0.8,5.3,30.4
1,0.8,5.4,30.4
1,0.8,5.6,30.4
1,0.8,5.8,30.4
1,0.8,5.8,30.4
1,0.8,5.8,30.6
1,0.8,5.6,30.4
1,0.8,5.6,30.4
1,0.8,5.4,30.4
1,0.8,5.4,30.4
1,0.8,5.4,30.4
1,0.8,5.4,30.4
1,0.8,5.4,30.4
1,0.8,5.4,30.4
1,0.8,5.8,30.4
1,0.8,5.8,30.4
1,0.8,5.6,30.4
1,0.8,5.6,30.4
1,0.8,5.4,30.4
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.8,30.3
1,0.8,5.6,30.3
1,0.8,5.4,30.4
1,0.8,5.1,30.6
1,0.8,5.1,30.6
1,0.8,5.3,30.4
1,0.8,5.4,30.4
1,0.8,5.6,30.3
1,0.8,5.4,30.3
1,0.8,5.6,30.1
1,0.8,5.8,30.1
1,0.8,5.8,30.1
1,0.8,5.8,30.1
1,0.8,5.6,30.1
1,0.8,5.6,30.1
1,0.8,5.6,30.1
1,0.8,5.6,30.1
1,0.8,5.4,30.1
1,0.8,5.4,30.1
1,0.8,5.6,30.1
1,0.8,5.8,29.9
1,0.8,5.9,30.1
1,0.8,5.8,30.1
1,0.8,5.8,30.1
1,0.8,5.6,30.1
1,0.8,5.6,30.1
1,0.8,5.4,30.1
1,0.8,5.4,30.1
1,0.8,5.4,30.3
1,0.8,5.4,30.1
1,0.8,5.4,30.3
1,0.8,5.6,30.3
1,0.8,5.8,30.3
1,0.8,5.8,30.3
1,0.8,5.8,30.4
1,0.8,5.6,30.3
1,0.8,5.6,30.3
1,0.8,5.6,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.6,30.3
1,0.8,5.8,30.3
1,0.8,5.9,30.4
1,0.8,5.6,30.4
1,0.8,5.4,30.6
1,0.8,5.3,30.7
1,0.8,5.1,30.7
1,0.8,5.1,30.6
1,0.8,5.1,30.7
1,0.8,5.4,30.6
1,0.8,5.8,30.4
1,0.8,5.9,30.4
1,0.8,5.9,30.3
1,0.8,5.8,30.4
1,0.8,5.8,30.4
1,0.8,5.8,30.4
1,0.8,5.6,30.4
1,0.8,5.6,30.4
1,0.8,5.4,30.4
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.6,30.4
1,0.8,5.8,30.4
1,0.8,5.8,30.4
1,0.8,5.8,30.4
1,0.8,5.6,30.4
1,0.8,5.4,30.4
1,0.8,5.4,30.4
1,0.8,5.4,30.4
1,0.8,5.4,30.3
1,0.8,5.4,30.4
1,0.8,5.4,30.4
1,0.8,5.4,30.4
1,0.8,5.8,30.4
1,0.8,5.8,30.4
1,0.8,5.8,30.6
1,0.8,5.6,30.6
1,0.8,5.6,30.6
1,0.8,5.6,30.6
1,0.8,5.6,30.7
1,0.8,5.6,30.6
1,0.8,5.4,30.7
1,0.8,5.6,30.7
1,0.8,5.6,30.7
1,0.8,5.8,30.7
1,0.8,5.8,30.7
1,0.8,5.8,30.6
1,0.8,5.6,30.6
1,0.8,5.6,30.6
1,0.8,5.6,30.4
1,0.8,5.6,30.4
1,0.8,5.4,30.4
1,0.8,5.4,30.4
1,0.8,5.4,30.4
1,0.8,5.6,30.4
1,0.8,5.8,30.4
1,0.8,5.4,30.6
1,0.8,5.3,30.6
1,0.8,5.1,30.7
1,0.8,5.1,30.7
1,0.8,5.3,30.6
1,0.8,5.4,30.4
1,0.8,5.4,30.4
1,0.8,5.6,30.4
1,0.8,5.6,30.3
1,0.8,5.8,30.3
1,0.8,5.8,30.3
1,0.8,5.8,30.3
1,0.8,5.6,30.3
1,0.8,5.6,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.1
1,0.8,5.4,30.1
1,0.8,5.4,30.1
1,0.8,5.4,30.1
1,0.8,5.6,30.3
1,0.8,5.8,30.3
1,0.8,5.8,30.3
1,0.8,5.8,30.3
1,0.8,5.6,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.6,30.3
1,0.8,5.6,30.3
1,0.8,5.8,30.3
1,0.8,5.8,30.3
1,0.8,5.6,30.3
1,0.8,5.6,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.6,30.3
1,0.8,5.8,30.3
1,0.8,5.8,30.3
1,0.8,5.8,30.3
1,0.8,5.6,30.4
1,0.8,5.6,30.4
1,0.8,5.4,30.4
1,0.8,5.4,30.4
1,0.8,5.4,30.4
1,0.8,5.4,30.4
1,0.8,5.6,30.4
1,0.8,5.6,30.6
1,0.8,5.8,30.6
1,0.8,5.6,30.7
1,0.8,5.4,30.7
1,0.8,5.3,30.7
1,0.8,5.1,30.7
1,0.8,5.1,30.7
1,0.8,5.4,30.7
1,0.8,5.4,30.6
1,0.8,5.4,30.6
1,0.8,5.6,30.6
1,0.8,5.8,30.4
1,0.8,5.8,30.4
1,0.8,5.8,30.4
1,0.8,5.8,30.3
1,0.8,5.6,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.1
1,0.8,5.3,30.1
1,0.8,5.3,30.1
1,0.8,5.4,29.9
1,0.8,5.4,29.9
1,0.8,5.6,29.9
1,0.8,5.8,30.1
1,0.8,5.8,30.1
1,0.8,5.6,30.1
1,0.8,5.4,29.9
1,0.8,5.4,29.9
1,0.8,5.4,29.9
1,0.8,5.3,29.9
1,0.8,5.3,29.9
1,0.8,5.4,30.1
1,0.8,5.6,30.1
1,0.8,5.6,30.1
1,0.8,5.8,30.1
1,0.8,5.8,30.3
1,0.8,5.6,30.3
1,0.8,5.6,30.3
1,0.8,5.4,30.1
1,0.8,5.4,30.3
1,0.8,5.3,30.1
1,0.8,5.3,30.1
1,0.8,5.4,30.1
1,0.8,5.6,30.1
1,0.8,5.8,30.3
1,0.8,5.8,30.3
1,0.8,5.8,30.3
1,0.8,5.6,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.1
1,0.8,5.4,30.1
1,0.8,5.4,30.1
1,0.8,5.4,30.1
1,0.8,5.6,30.3
1,0.8,5.8,30.3
1,0.8,5.6,30.3
1,0.8,5.3,30.4
1,0.8,5.1,30.6
1,0.8,5.3,30.4
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.1
1,0.8,5.6,30.1
1,0.8,5.8,30.1
1,0.8,5.9,30.1
1,0.8,5.8,30.1
1,0.8,5.8,30.1
1,0.8,5.6,30.1
1,0.8,5.4,30.1
1,0.8,5.4,30.1
1,0.8,5.4,30.1
1,0.8,5.3,30.1
1,0.8,5.3,30.1
1,0.8,5.4,30.1
1,0.8,5.8,30.1
1,0.8,5.8,30.1
1,0.8,5.8,30.3
1,0.8,5.6,30.3
1,0.8,5.6,30.3
1,0.8,5.6,30.3
1,0.8,5.4,30.1
1,0.8,5.6,30.3
1,0.8,5.4,30.1
1,0.8,5.4,30.1
1,0.8,5.6,30.3
1,0.8,5.8,30.3
1,0.8,5.8,30.3
1,0.8,5.8,30.3
1,0.8,5.8,30.3
1,0.8,5.6,30.4
1,0.8,5.4,30.4
1,0.8,5.4,30.4
1,0.8,5.4,30.4
1,0.8,5.4,30.4
1,0.8,5.6,30.4
1,0.8,5.6,30.4
1,0.8,5.6,30.4
1,0.8,5.4,30.6
1,0.8,5.4,30.7
1,0.8,5.3,30.7
1,0.8,5.1,30.6
1,0.8,5.1,30.7
1,0.8,5.1,30.7
1,0.8,5.4,30.6
1,0.8,5.6,30.4
1,0.8,5.6,30.4
1,0.8,5.8,30.4
1,0.8,5.9,30.4
1,0.8,5.8,30.4
1,0.8,5.8,30.4
1,0.8,5.6,30.4
1,0.8,5.4,30.4
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.3,30.3
1,0.8,5.4,30.3
1,0.8,5.6,30.3
1,0.8,5.6,30.3
1,0.8,5.8,30.3
1,0.8,5.8,30.3
1,0.8,5.8,30.3
1,0.8,5.6,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.6,30.3
1,0.8,5.6,30.3
1,0.8,5.6,30.3
1,0.8,5.8,30.3
1,0.8,5.8,30.3
1,0.8,5.6,30.3
1,0.8,5.6,30.4
1,0.8,5.6,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.6,30.4
1,0.8,5.8,30.4
1,0.8,5.6,30.6
1,0.8,5.4,30.6
1,0.8,5.4,30.7
1,0.8,5.1,30.6
1,0.8,5.1,30.6
1,0.8,5.3,30.6
1,0.8,5.3,30.7
1,0.8,5.3,30.7
1,0.8,5.4,30.7
1,0.8,5.4,30.6
1,0.8,5.4,30.6
1,0.8,5.6,30.6
1,0.8,5.4,30.6
1,0.8,5.4,30.6
1,0.8,5.3,30.6
1,0.8,5.3,30.7
1,0.8,5.1,30.7
1,0.8,5.3,30.6
1,0.8,5.6,30.4
1,0.8,5.8,30.4
1,0.8,5.8,30.3
1,0.8,5.9,30.3
1,0.8,5.8,30.3
1,0.8,5.8,30.3
1,0.8,5.6,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.3,30.3
1,0.8,5.3,30.1
1,0.8,5.3,30.1
1,0.8,5.4,30.1
1,0.8,5.6,30.1
1,0.8,5.8,30.3
1,0.8,5.8,30.3
1,0.8,5.6,30.3
1,0.8,5.6,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.3,30.3
1,0.8,5.3,30.1
1,0.8,5.3,30.1
1,0.8,5.4,30.1
1,0.8,5.6,30.3
1,0.8,5.6,30.3
1,0.8,5.6,30.3
1,0.8,5.6,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.3,30.3
1,0.8,5.3,30.1
1,0.8,5.3,30.1
1,0.8,5.4,30.1
1,0.8,5.4,30.1
1,0.8,5.6,30.3
1,0.8,5.6,30.3
1,0.8,5.6,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.3,30.3
1,0.8,5.3,30.1
1,0.8,5.3,30.1
1,0.8,5.3,30.1
1,0.8,5.3,30.1
1,0.8,5.4,30.1
1,0.8,5.6,30.1
1,0.8,5.6,30.1
1,0.8,5.4,30.1
1,0.8,5.4,30.1
1,0.8,5.3,30.1
1,0.8,5.1,30.1
1,0.8,5.1,29.9
1,0.8,5.3,29.9
1,0.8,5.6,29.8
1,0.8,5.6,29.8
1,0.8,5.8,29.9
1,0.8,5.4,29.9
1,0.8,5.3,30.1
1,0.8,5.1,30.1
1,0.8,5,30.1
1,0.8,5.1,30.1
1,0.8,5.4,29.8
1,0.8,5.6,29.9
1,0.8,5.6,29.8
1,0.8,5.6,29.8
1,0.8,5.8,29.6
1,0.8,5.9,29.6
1,0.8,5.8,29.6
1,0.8,5.8,29.8
1,0.8,5.6,29.6
1,0.8,5.4,29.6
1,0.8,5.4,29.6
1,0.8,5.3,29.4
1,0.8,5.4,29.4
1,0.8,5.4,29.4
1,0.8,5.4,29.4
1,0.8,5.6,29.6
1,0.8,5.8,29.6
1,0.8,5.8,29.6
1,0.8,5.6,29.6
1,0.8,5.6,29.6
1,0.8,5.4,29.6
1,0.8,5.4,29.6
1,0.8,5.4,29.6
1,0.8,5.3,29.4
1,0.8,5.3,29.4
1,0.8,5.4,29.4
1,0.8,5.6,29.6
1,0.8,5.8,29.6
1,0.8,5.8,29.8
1,0.8,5.6,29.8
1,0.8,5.6,29.8
1,0.8,5.4,29.8
1,0.8,5.4,29.8
1,0.8,5.4,29.8
1,0.8,5.4,29.8
1,0.8,5.4,29.8
1,0.8,5.6,29.8
1,0.8,5.8,29.8
1,0.8,5.8,29.8
1,0.8,5.6,29.8
1,0.8,5.4,29.9
1,0.8,5.3,29.9
1,0.8,5.3,29.9
1,0.8,5.3,29.9
1,0.8,5.1,29.9
1,0.8,5.3,29.8
1,0.8,5.4,29.8
1,0.8,5.6,29.8
1,0.8,5.8,29.8
1,0.8,5.8,29.8
1,0.8,5.8,29.8
1,0.8,5.6,29.8
1,0.8,5.6,29.8
1,0.8,5.6,29.8
1,0.8,5.6,29.8
1,0.8,5.4,29.8
1,0.8,5.4,29.8
1,0.8,5.6,29.8
1,0.8,5.8,29.8
1,0.8,5.8,29.8
1,0.8,5.8,29.8
1,0.8,5.8,29.8
1,0.8,5.6,29.8
1,0.8,5.6,29.8
1,0.8,5.6,29.8
1,0.8,5.6,29.8
1,0.8,5.6,29.8
1,0.8,5.6,29.8
1,0.8,5.6,29.8
1,0.8,5.9,29.8
1,0.8,5.9,29.9
1,0.8,5.8,29.9
1,0.8,5.6,29.9
1,0.8,5.4,29.9
1,0.8,5.4,29.9
1,0.8,5.4,29.8
1,0.8,5.4,29.8
1,0.8,5.4,29.8
1,0.8,5.6,29.8
1,0.8,5.6,29.8
1,0.8,5.8,29.9
1,0.8,5.8,29.9
1,0.8,5.8,29.9
1,0.8,5.6,29.9
1,0.8,5.6,29.9
1,0.8,5.4,29.9
1,0.8,5.4,29.9
1,0.8,5.4,29.9
1,0.8,5.4,29.9
1,0.8,5.6,29.9
1,0.8,5.8,29.9
1,0.8,5.8,29.9
1,0.8,5.8,29.9
1,0.8,5.6,29.9
1,0.8,5.6,29.9
1,0.8,5.4,29.9
1,0.8,5.4,29.9
1,0.8,5.4,29.9
1,0.8,5.4,29.9
1,0.8,5.4,29.9
1,0.8,5.6,29.9
1,0.8,5.8,29.9
1,0.8,5.8,30.1
1,0.8,5.8,30.1
1,0.8,5.6,30.1
1,0.8,5.6,30.1
1,0.8,5.6,29.9
1,0.8,5.4,29.9
1,0.8,5.4,30.1
1,0.8,5.4,29.9
1,0.8,5.6,30.1
1,0.8,5.8,30.1
1,0.8,5.6,30.3
1,0.8,5.4,30.4
1,0.8,5.3,30.4
1,0.8,5.3,30.4
1,0.8,5,30.6
1,0.8,5.1,30.7
1,0.8,5.4,30.6
1,0.8,5.6,30.4
1,0.8,5.6,30.4
1,0.8,5.6,30.3
1,0.8,5.8,30.3
1,0.8,5.8,30.3
1,0.8,5.8,30.3
1,0.8,5.8,30.3
1,0.8,5.6,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.4,30.3
1,0.8,5.6,30.3
1,0.8,5.8,30.3
1,0.8,5.9,30.3
1,0.8,5.9,30.3
1,0.8,5.6,30.4
1,0.8,5.3,30.6
1,0.8,5.1,30.7
1,0.8,5,30.7
1,0.8,5.3,30.6
1,0.8,5.6,30.6
1,0.8,5.6,30.4
1,0.8,5.8,30.6
1,0.8,5.9,30.6
1,0.8,5.9,30.6
1,0.8,5.8,30.7
1,0.8,5.6,30.7
1,0.8,5.6,30.7
1,0.8,5.4,30.7
1,0.8,5.4,30.7
1,0.8,5.4,30.7
1,0.8,5.4,30.6
1,0.8,5.4,30.6
1,0.8,5.6,30.6
1,0.8,5.6,30.6
1,0.8,5.8,30.7
1,0.8,5.9,30.7
1,0.8,5.8,30.7
1,0.8,5.6,30.9
1,0.8,5.4,30.7
1,0.8,5.4,30.7
1,0.8,5.4,30.7
1,0.8,5.4,30.7
1,0.8,5.4,30.7
1,0.8,5.6,30.9
1,0.8,5.8,30.9
1,0.8,5.6,31.1
1,0.8,5.4,31.2
1,0.8,5.3,31.2
1,0.8,5.3,31.2
1,0.8,5.3,31.4
1,0.8,5.1,31.4
1,0.8,5.1,31.4
1,0.8,5.3,31.2
1,0.8,5.6,31.1
1,0.8,5.8,30.9
1,0.8,5.9,30.9
1,0.8,5.9,31.1
1,0.8,5.6,31.2
1,0.8,5.3,31.4
1,0.8,5.1,31.4
1,0.8,5.1,31.5
1,0.8,5.1,31.4
1,0.8,5.4,31.2
1,0.8,5.6,31.2
1,0.8,5.8,31.2
1,0.8,5.9,31.1
1,0.8,6.1,31.2
1,0.8,5.9,31.2
1,0.8,5.8,31.4
1,0.8,5.6,31.4
1,0.8,5.6,31.4
1,0.8,5.4,31.4
1,0.8,5.4,31.4
1,0.8,5.4,31.4
1,0.8,5.4,31.4
1,0.8,5.4,31.4
1,0.8,5.6,31.4
1,0.8,5.8,31.4
1,0.8,5.6,31.5
1,0.8,5.4,31.5
1,0.8,5.3,31.5
1,0.8,5.1,31.5
1,0.8,5.1,31.5
1,0.8,5.1,31.5
1,0.8,5.6,31.4
1,0.8,5.6,31.4
1,0.8,5.8,31.2
1,0.8,5.8,31.2
1,0.8,5.9,31.2
1,0.8,5.9,31.2
1,0.8,5.8,31.4
1,0.8,5.6,31.4
1,0.8,5.6,31.4
1,0.8,5.4,31.4
1,0.8,5.4,31.4
1,0.8,5.4,31.2
1,0.8,5.4,31.2
1,0.8,5.4,31.2
1,0.8,5.6,31.2
1,0.8,5.8,31.2
1,0.8,5.8,31.4
1,0.8,5.8,31.2
1,0.8,5.6,31.2
1,0.8,5.4,31.2
1,0.8,5.4,31.2
1,0.8,5.4,31.2
1,0.8,5.4,31.2
1,0.8,5.3,31.1
1,0.8,5.4,31.2
1,0.8,5.6,31.2
1,0.8,5.6,31.2
1,0.8,5.6,31.2
1,0.8,5.6,31.2
1,0.8,5.4,31.2
1,0.8,5.4,31.2
1,0.8,5.4,31.1
1,0.8,5.4,31.1
1,0.8,5.3,31.2
1,0.8,5.4,31.2
1,0.8,5.4,31.2
1,0.8,5.6,31.2
1,0.8,5.6,31.2
1,0.8,5.6,31.2
1,0.8,5.6,31.2
1,0.8,5.6,31.2
1,0.8,5.4,31.2
1,0.8,5.4,31.2
1,0.8,5.4,31.2
1,0.8,5.4,31.2
1,0.8,5.6,31.2
1,0.8,5.6,31.4
1,0.8,5.8,31.4
1,0.8,5.8,31.4
1,0.8,5.8,31.5
1,0.8,5.8,31.5
1,0.8,5.6,31.5
1,0.8,5.6,31.4
1,0.8,5.4,31.4
1,0.8,5.4,31.4
1,0.8,5.4,31.4
1,0.8,5.6,31.4
1,0.8,5.6,31.4
1,0.8,5.8,31.5
1,0.8,5.4,31.5
1,0.8,5.4,31.5
1,0.8,5.3,31.5
1,0.8,5.3,31.7
1,0.8,5.1,31.7
1,0.8,5.1,31.7
1,0.8,5.3,31.5
1,0.8,5.4,31.7
1,0.8,5.4,31.7
1,0.8,5.6,31.7
1,0.8,5.8,31.7
1,0.8,5.6,31.9
1,0.8,5.6,31.9
1,0.8,5.4,31.7
1,0.8,5.4,31.7
1,0.8,5.3,31.7
1,0.8,5.4,31.7
1,0.8,5.4,31.7
1,0.8,5.4,31.7
1,0.8,5.4,31.7
1,0.8,5.8,31.7
1,0.8,5.9,31.9
1,0.8,5.8,31.9
1,0.8,5.8,31.9
1,0.8,5.6,31.9
1,0.8,5.4,31.9
1,0.8,5.4,31.9
1,0.8,5.4,31.9
1,0.8,5.4,31.9
1,0.8,5.6,31.9
1,0.8,5.6,31.9
1,0.8,5.8,31.9
1,0.8,5.9,31.9
1,0.8,5.8,32
1,0.8,5.8,32
1,0.8,5.6,32
1,0.8,5.4,32.2
1,0.8,5.4,32.2
1,0.8,5.4,32.2
1,0.8,5.4,32.2
1,0.8,5.4,32.2
1,0.8,5.6,32.2
1,0.8,5.8,32.2
1,0.8,5.8,32.3
1,0.804,5.8,32.2
1,0.804,5.8,32.2
1,0.804,5.6,32.2
1,0.804,5.6,32.2
1,0.804,5.4,32.2
1,0.802,5.4,32.3
1,0.802,5.4,32.3
1,0.802,5.6,32.3
1,0.802,5.6,32.3
1,0.802,5.8,32.3
1,0.804,5.8,32.5
1,0.81,5.6,32.5
1,0.81,5.6,32.5
1,0.81,5.4,32.5
1,0.81,5.3,32.5
1,0.81,5,32.5
1,0.81,5.1,32.5
1,0.81,5.1,32.5
1,0.806,5.3,32.3
1,0.8,5.6,32.2
1,0.8,5.9,32.2
1,0.8,5.9,32.2
1,0.8,5.8,32.2
1,0.8,5.8,32.2
1,0.8,5.6,32.2
1,0.8,5.4,32.2
1,0.8,5.3,32
1,0.8,5.3,32
1,0.8,5.3,32
1,0.8,5.3,32
1,0.8,5.4,32
1,0.8,5.6,32
1,0.8,5.8,32
1,0.8,5.8,32.2
1,0.8,5.6,32.2
1,0.8,5.6,32.2
1,0.8,5.4,32.2
1,0.8,5.4,32.2
1,0.8,5.3,32
1,0.8,5.3,32
1,0.8,5.3,32
1,0.8,5.4,32.2
1,0.8,5.6,32.2
1,0.8,5.6,32.2
1,0.8,5.6,32.2
1,0.8,5.6,32.2
1,0.8,5.4,32.2
1,0.8,5.4,32.2
1,0.8,5.4,32.2
1,0.8,5.4,32.2
1,0.8,5.3,32.2
1,0.8,5.3,32.2
1,0.8,5.4,32.2
1,0.8,5.4,32.2
1,0.8,5.6,32.2
1,0.8,5.6,32.2
1,0.8,5.4,32.2
1,0.8,5.4,32.2
1,0.8,5.4,32.2
1,0.8,5.3,32.2
1,0.8,5.3,32.2
1,0.8,5.3,32.2
1,0.8,5.3,32.2
1,0.8,5.4,32.2
1,0.8,5.6,32.2
1,0.8,5.6,32.2
1,0.8,5.6,32.2
1,0.8,5.6,32.3
1,0.8,5.4,32.2
1,0.8,5.3,32.2
1,0.8,5.3,32.2
1,0.8,5.1,32.2
1,0.8,5.3,32.2
1,0.8,5.3,32
1,0.8,5.4,32
1,0.8,5.8,32
1,0.8,5.8,32
1,0.8,5.8,32
1,0.8,5.6,32
1,0.8,5.6,32
1,0.8,5.4,32
1,0.8,5.4,31.9
1,0.8,5.4,31.9
1,0.8,5.4,31.9
1,0.8,5.4,31.7
1,0.8,5.4,31.7
1,0.8,5.6,31.7
1,0.8,5.8,31.7
1,0.8,5.4,31.9
1,0.8,5.3,32
1,0.8,5.1,32
1,0.8,5.1,32
1,0.8,5.4,31.9
1,0.8,5.6,31.9
1,0.8,5.6,31.7
1,0.8,5.8,31.7
1,0.8,5.8,31.7
1,0.8,5.9,31.7
1,0.8,5.9,31.7
1,0.8,5.8,31.7
1,0.8,5.8,31.7
1,0.8,5.6,31.7
1,0.8,5.4,31.7
1,0.8,5.4,31.7
1,0.8,5.4,31.7
1,0.8,5.4,31.7
1,0.8,5.6,31.7
1,0.8,5.6,31.9
1,0.8,5.8,31.9
1,0.8,5.8,32
1,0.8,5.4,32
1,0.8,5.3,32.2
1,0.8,5.3,32.2
1,0.8,5.1,32.2
1,0.8,5.1,32.2
1,0.8,5.3,32.2
1,0.8,5.6,31.9
1,0.8,5.8,31.9
1,0.8,5.9,31.9
1,0.8,6.1,31.7
1,0.8,5.9,31.9
1,0.8,5.6,32
1,0.8,5.4,32.2
1,0.8,5.3,32.2
1,0.8,5.1,32.3
1,0.8,5.1,32.2
1,0.8,5.1,32.2
1,0.8,5.4,32.2
1,0.8,5.8,32
1,0.8,5.8,32
1,0.8,5.9,32
1,0.8,5.9,32
1,0.8,5.8,32
1,0.8,5.8,32
1,0.8,5.6,32
1,0.8,5.4,32
1,0.8,5.4,32.2
1,0.8,5.4,32.2
1,0.8,5.4,32.2
1,0.8,5.4,32.2
1,0.8,5.6,32.2
1,0.8,5.8,32.2
1,0.8,5.8,32.2
1,0.8,5.8,32.3
1,0.8,5.8,32.2
1,0.8,5.6,32.2
1,0.8,5.6,32.2
1,0.8,5.6,32.2
1,0.8,5.6,32.2
1,0.8,5.6,32.2
1,0.8,5.6,32.2
1,0.8,5.6,32.2
1,0.8,5.8,32.2
1,0.8,5.6,32.2
1,0.802,5.4,32.3
1,0.808,5.3,32.3
1,0.81,5.3,32.3
1,0.81,5.1,32.5
1,0.808,5.3,32.3
1,0.804,5.3,32.3
1,0.8,5.3,32.2
1,0.8,5.3,32.2
1,0.8,5.4,32.2
1,0.8,5.6,32.2
1,0.8,5.8,32.2
1,0.8,5.6,32.2
1,0.8,5.6,32.2
1,0.8,5.4,32.2
1,0.8,5.3,32.2
1,0.8,5.3,32.2
1,0.8,5.3,32.2
1,0.8,5.3,32.2
1,0.8,5.3,32.2
1,0.8,5.4,32.2
1,0.8,5.6,32.3
1,0.8,5.6,32.3
1,0.8,5.6,32.3
1,0.8,5.4,32.3
1,0.8,5.4,32.3
1,0.8,5.3,32.3
1,0.8,5.3,32.3
1,0.8,5.3,32.2
1,0.8,5.1,32.2
1,0.8,5.3,32.2
1,0.8,5.4,32.3
1,0.8,5.6,32.3
1,0.8,5.8,32.2
1,0.8,5.8,32.2
1,0.8,5.8,32.2
1,0.8,5.6,32.3
1,0.8,5.4,32.3
1,0.8,5.3,32.5
1,0.8,5.3,32.5
1,0.8,5.3,32.7
1,0.8,5.3,32.7
1,0.8,5.3,32.7
1,0.8,5.4,32.7
1,0.802,5.6,32.8
1,0.804,5.6,32.8
1,0.808,5.6,32.8
1,0.808,5.4,32.8
1,0.808,5.4,32.8
1,0.808,5.4,32.8
1,0.808,5.3,32.8
1,0.806,5.3,32.8
1,0.806,5.1,32.7
1,0.804,5.3,32.7
1,0.804,5.6,32.7
1,0.804,5.6,32.7
1,0.804,5.6,32.7
1,0.804,5.6,32.8
1,0.804,5.6,32.7
1,0.804,5.4,32.7
